1.0,	0.841344746068543, 0.84158659580772, 0.8418282035764546, 0.8420695693754724, 0.8423106932059813, 0.8425515750696722, 0.8427922149687179, 0.8430326129057725, 0.8432727688839715, 0.8435126829069305, 0.8437523549787453, 0.8439917851039915, 0.8442309732877232, 0.8444699195354735, 0.844708623853253, 0.8449470862475503, 0.8451853067253312, 0.8454232852940373, 0.8456610219615869, 0.8458985167363733, 0.8461357696272651, 0.8463727806436054, 0.8466095497952111, 0.8468460770923727, 0.8470823625458537, 0.8473184061668896, 0.8475542079671886, 0.8477897679589295, 0.8480250861547626, 0.8482601625678081, 0.8484949972116562, 0.8487295901003667, 0.8489639412484679, 0.8491980506709561, 0.8494319183832959, 0.8496655444014185, 0.8498989287417226, 0.850132071421072, 0.8503649724567972, 0.8505976318666928, 0.8508300496690185, 0.851062225882498, 0.8512941605263182, 0.851525853620129, 0.8517573051840429, 0.851988515238634, 0.8522194838049377, 0.8524502109044504, 0.8526806965591285, 0.852910940791388, 0.8531409436241041, 0.8533707050806106, 0.8536002251846996, 0.8538295039606199, 0.8540585414330778, 0.8542873376272359, 0.8545158925687124, 0.8547442062835808, 0.8549722787983696, 0.8552001101400608, 0.8554277003360904, 0.8556550494143473, 0.8558821574031729, 0.8561090243313602, 0.8563356502281538, 0.8565620351232489, 0.856788179046791, 0.8570140820293751, 0.8572397441020452, 0.8574651652962936, 0.8576903456440608, 0.8579152851777345, 0.858139983930149, 0.858364441934585, 0.8585886592247687, 0.8588126358348711, 0.8590363717995076, 0.859259867153738, 0.8594831219330649, 0.8597061361734333, 0.8599289099112309, 0.8601514431832866, 0.8603737360268704, 0.8605957884796921, 0.860817600579902, 0.861039172366089, 0.8612605038772807, 0.8614815951529429, 0.8617024462329783, 0.8619230571577269, 0.8621434279679645, 0.8623635587049027, 0.8625834494101879, 0.8628031001259011, 0.8630225108945571, 0.8632416817591035, 0.8634606127629211, 0.863679303949822, 0.8638977553640502, 0.8641159670502805,
1.1,	0.8643339390536173, 0.8645516714195951, 0.8647691641941774, 0.8649864174237554, 0.8652034311551487, 0.8654202054356038, 0.8656367403127936, 0.865853035834817, 0.8660690920501981, 0.8662849090078857, 0.8665004867572528, 0.8667158253480954, 0.8669309248306329, 0.8671457852555063, 0.8673604066737788, 0.8675747891369338, 0.8677889326968756, 0.868002837405928, 0.8682165033168339, 0.8684299304827545, 0.8686431189572693, 0.8688560687943743, 0.8690687800484825, 0.8692812527744228, 0.8694934870274396, 0.8697054828631912, 0.8699172403377508, 0.8701287595076046, 0.8703400404296517, 0.8705510831612033, 0.8707618877599822, 0.8709724542841216, 0.8711827827921657, 0.8713928733430676, 0.8716027259961897, 0.8718123408113025, 0.8720217178485846, 0.872230857168621, 0.8724397588324035, 0.8726484229013296, 0.8728568494372018, 0.8730650385022268, 0.8732729901590157, 0.8734807044705822, 0.8736881815003428, 0.8738954213121155, 0.8741024239701201, 0.8743091895389763, 0.8745157180837042, 0.8747220096697227, 0.8749280643628498, 0.8751338822293008, 0.8753394633356889, 0.8755448077490235, 0.8757499155367102, 0.8759547867665497, 0.8761594215067375, 0.8763638198258631, 0.8765679817929093, 0.8767719074772512, 0.8769755969486567, 0.8771790502772842, 0.8773822675336833, 0.8775852487887934, 0.8777879941139434, 0.8779905035808506, 0.8781927772616208, 0.8783948152287464, 0.8785966175551073, 0.8787981843139688, 0.8789995155789818, 0.8792006114241817, 0.8794014719239883, 0.879602097153204, 0.8798024871870147, 0.8800026421009874, 0.8802025619710714, 0.8804022468735955, 0.8806016968852695, 0.8808009120831817, 0.8809998925447993, 0.8811986383479675, 0.8813971495709086, 0.8815954262922214, 0.8817934685908809, 0.8819912765462369, 0.8821888502380139, 0.8823861897463101, 0.8825832951515973, 0.882780166534719, 0.8829768039768913, 0.8831732075597007, 0.8833693773651046, 0.8835653134754298, 0.8837610159733724, 0.8839564849419966, 0.8841517204647346, 0.884346722625385, 0.8845414915081133, 0.8847360271974504,
1.2,	0.8849303297782917, 0.8851243993358974, 0.8853182359558908, 0.8855118397242583, 0.8857052107273482, 0.8858983490518704, 0.8860912547848954, 0.8862839280138539, 0.8864763688265359, 0.88666857731109, 0.8868605535560227, 0.8870522976501979, 0.8872438096828361, 0.8874350897435134, 0.8876261379221613, 0.8878169543090657, 0.8880075389948663, 0.8881978920705557, 0.888388013627479, 0.888577903757333, 0.8887675625521654, 0.8889569901043739, 0.8891461865067063, 0.8893351518522585, 0.8895238862344754, 0.8897123897471487, 0.889900662484417, 0.8900887045407648, 0.8902765160110223, 0.8904640969903639, 0.890651447574308, 0.8908385678587163, 0.891025457939793, 0.8912121179140837, 0.8913985478784757, 0.8915847479301959, 0.8917707181668116, 0.8919564586862284, 0.8921419695866903, 0.8923272509667791, 0.8925123029254131, 0.8926971255618465, 0.8928817189756693, 0.8930660832668058, 0.8932502185355146, 0.8934341248823869, 0.8936178024083471, 0.8938012512146509, 0.8939844714028854, 0.8941674630749676, 0.8943502263331446, 0.8945327612799924, 0.8947150680184147, 0.8948971466516431, 0.895078997283236, 0.8952606200170776, 0.8954420149573776, 0.8956231822086702, 0.8958041218758135, 0.8959848340639887, 0.8961653188786995, 0.8963455764257715, 0.896525606811351, 0.8967054101419046, 0.8968849865242187, 0.8970643360653981, 0.8972434588728663, 0.8974223550543635, 0.8976010247179471, 0.89777946797199, 0.8979576849251808, 0.8981356756865221, 0.8983134403653305, 0.8984909790712353, 0.8986682919141787, 0.8988453790044141, 0.8990222404525056, 0.8991988763693277, 0.8993752868660642, 0.8995514720542074, 0.8997274320455578, 0.899903166952223, 0.9000786768866171, 0.9002539619614597, 0.9004290222897758, 0.9006038579848944, 0.9007784691604482, 0.9009528559303727, 0.9011270184089054, 0.9013009567105854, 0.9014746709502521, 0.9016481612430451, 0.9018214277044032, 0.9019944704500631, 0.90216728959606, 0.9023398852587254, 0.9025122575546876, 0.9026844066008697, 0.9028563325144904, 0.9030280354130618,
1.3,	0.9031995154143897, 0.9033707726365722, 0.9035418071979994, 0.9037126192173526, 0.9038832088136032, 0.9040535761060123, 0.9042237212141302, 0.9043936442577951, 0.9045633453571326, 0.904732824632555, 0.9049020822047609, 0.9050711181947337, 0.9052399327237415, 0.9054085259133361, 0.9055768978853522, 0.9057450487619072, 0.9059129786653994, 0.9060806877185086, 0.906248176044194, 0.9064154437656947, 0.9065824910065282, 0.9067493178904895, 0.9069159245416514, 0.9070823110843624, 0.9072484776432472, 0.9074144243432051, 0.9075801513094095, 0.9077456586673076, 0.907910946542619, 0.9080760150613352, 0.9082408643497192, 0.9084054945343041, 0.9085699057418932, 0.9087340980995584, 0.90889807173464, 0.909061826774746, 0.9092253633477508, 0.9093886815817952, 0.9095517816052852, 0.9097146635468911, 0.9098773275355475, 0.9100397737004517, 0.9102020021710637, 0.9103640130771046, 0.9105258065485569, 0.9106873827156629, 0.9108487417089244, 0.9110098836591017, 0.9111708086972133, 0.9113315169545348, 0.9114920085625979, 0.9116522836531904, 0.9118123423583548, 0.9119721848103879, 0.9121318111418398, 0.9122912214855138, 0.9124504159744647, 0.9126093947419986, 0.9127681579216725, 0.9129267056472928, 0.913085038052915, 0.9132431552728428, 0.9134010574416278, 0.9135587446940681, 0.9137162171652078, 0.9138734749903367, 0.9140305183049888, 0.9141873472449423, 0.9143439619462183, 0.91450036254508, 0.9146565491780331, 0.9148125219818231, 0.9149682810934363, 0.9151238266500984, 0.9152791587892737, 0.9154342776486643, 0.9155891833662095, 0.9157438760800853, 0.9158983559287033, 0.9160526230507098, 0.9162066775849858, 0.9163605196706454, 0.9165141494470356, 0.9166675670537356, 0.9168207726305557, 0.9169737663175367, 0.9171265482549493, 0.9172791185832933, 0.9174314774432967, 0.9175836249759151, 0.917735561322331, 0.9178872866239531, 0.9180388010224155, 0.9181901046595766, 0.9183411976775191, 0.9184920802185487, 0.9186427524251932, 0.9187932144402028, 0.9189434664065481, 0.9190935084674199,
1.4,	0.9192433407662289, 0.9193929634466042, 0.9195423766523929, 0.9196915805276595, 0.9198405752166852, 0.9199893608639663, 0.920137937614215, 0.9202863056123575, 0.9204344650035332, 0.9205824159330951, 0.9207301585466076, 0.920877692989847, 0.9210250194087999, 0.921172137949663, 0.9213190487588423, 0.9214657519829519, 0.9216122477688138, 0.921758536263457, 0.9219046176141168, 0.9220504919682337, 0.9221961594734536, 0.9223416202776257, 0.9224868745288028, 0.9226319223752406, 0.9227767639653962, 0.9229213994479281, 0.923065828971695, 0.9232100526857554, 0.9233540707393665, 0.923497883281984, 0.9236414904632608, 0.9237848924330467, 0.9239280893413875, 0.9240710813385239, 0.9242138685748917, 0.9243564512011201, 0.9244988293680315, 0.9246410032266408, 0.9247829729281543, 0.9249247386239691, 0.925066300465673, 0.9252076586050425, 0.9253488131940436, 0.9254897643848295, 0.9256305123297414, 0.9257710571813064, 0.9259113990922376, 0.9260515382154334, 0.9261914747039764, 0.9263312087111328, 0.9264707403903516, 0.9266100698952642, 0.9267491973796834, 0.9268881229976025, 0.927026846903195, 0.9271653692508138, 0.9273036901949903, 0.9274418098904332, 0.9275797284920292, 0.9277174461548408, 0.9278549630341062, 0.9279922792852388, 0.9281293950638261, 0.928266310525629, 0.9284030258265814, 0.928539541122789, 0.9286758565705291, 0.9288119723262493, 0.9289478885465677, 0.929083605388271, 0.9292191230083144, 0.9293544415638213, 0.9294895612120818, 0.9296244821105524, 0.929759204416855, 0.9298937282887768, 0.9300280538842689, 0.9301621813614458, 0.9302961108785849, 0.9304298425941254, 0.9305633766666683, 0.9306967132549746, 0.9308298525179655, 0.9309627946147214, 0.931095539704481, 0.9312280879466408, 0.9313604395007544, 0.9314925945265318, 0.9316245531838383, 0.9317563156326943, 0.9318878820332746, 0.932019252545907, 0.9321504273310726, 0.932281406549404, 0.9324121903616857, 0.9325427789288525, 0.9326731724119893, 0.9328033709723302, 0.9329333747712578, 0.9330631839703025,
1.5,	0.9331927987311419, 0.9333222192156, 0.9334514455856463, 0.9335804780033957, 0.933709316631107, 0.9338379616311828, 0.9339664131661687, 0.9340946713987522, 0.9342227364917626, 0.9343506086081697, 0.9344782879110836, 0.9346057745637536, 0.934733068729568, 0.9348601705720526, 0.9349870802548712, 0.9351137979418235, 0.9352403237968454, 0.935366657984008, 0.9354928006675169, 0.9356187520117114, 0.9357445121810641, 0.9358700813401799, 0.9359954596537954, 0.9361206472867782, 0.9362456444041263, 0.9363704511709673, 0.936495067752558, 0.9366194943142829, 0.9367437310216546, 0.9368677780403123, 0.9369916355360216, 0.9371153036746732, 0.9372387826222831, 0.9373620725449909, 0.9374851736090603, 0.9376080859808769, 0.9377308098269491, 0.9378533453139062, 0.9379756926084984, 0.9380978518775959, 0.9382198232881881, 0.9383416070073831, 0.938463203202407, 0.9385846120406028, 0.9387058336894308, 0.9388268683164666, 0.9389477160894011, 0.9390683771760399, 0.9391888517443023, 0.939309139962221, 0.939429241997941, 0.9395491580197192, 0.9396688881959235, 0.9397884326950326, 0.9399077916856347, 0.9400269653364272, 0.9401459538162158, 0.9402647572939142, 0.9403833759385433, 0.9405018099192299, 0.940620059405207, 0.9407381245658125, 0.9408560055704888, 0.9409737025887818, 0.9410912157903407, 0.9412085453449172, 0.9413256914223642, 0.9414426541926363, 0.941559433825788, 0.9416760304919737, 0.941792444361447, 0.9419086756045596, 0.9420247243917612, 0.9421405908935983, 0.9422562752807139, 0.9423717777238468, 0.942487098393831, 0.9426022374615944, 0.9427171950981593, 0.9428319714746406, 0.9429465667622458, 0.9430609811322741, 0.9431752147561161, 0.9432892678052525, 0.9434031404512537, 0.9435168328657798, 0.943630345220579, 0.9437436776874871, 0.9438568304384276, 0.9439698036454103, 0.9440825974805306, 0.9441952121159695, 0.9443076477239924, 0.9444199044769488, 0.944531982547271, 0.9446438821074744, 0.9447556033301561, 0.9448671463879945, 0.944978511453749, 0.9450896987002587,
1.6,	0.945200708300442, 0.9453115404272964, 0.9454221952538971, 0.9455326729533972, 0.9456429736990261, 0.9457530976640897, 0.9458630450219692, 0.9459728159461208, 0.946082410610075, 0.9461918291874358, 0.9463010718518803, 0.9464101387771576, 0.9465190301370888, 0.9466277461055659, 0.9467362868565512, 0.9468446525640772, 0.9469528434022452, 0.9470608595452248, 0.9471687011672542, 0.947276368442638, 0.9473838615457479, 0.9474911806510218, 0.9475983259329622, 0.9477052975661371, 0.9478120957251781, 0.9479187205847804, 0.9480251723197024, 0.948131451104764, 0.9482375571148473, 0.9483434905248951, 0.9484492515099107, 0.9485548402449568, 0.9486602569051557, 0.9487655016656877, 0.9488705747017913, 0.9489754761887619, 0.9490802063019518, 0.9491847652167693, 0.949289153108678, 0.9493933701531961, 0.9494974165258964, 0.9496012924024045, 0.9497049979583998, 0.9498085333696135, 0.9499118988118284, 0.9500150944608786, 0.9501181204926489, 0.9502209770830734, 0.9503236644081359, 0.9504261826438686, 0.9505285319663519, 0.9506307125517136, 0.9507327245761283, 0.9508345682158168, 0.9509362436470454, 0.9510377510461258, 0.9511390905894136, 0.9512402624533085, 0.9513412668142535, 0.9514421038487338, 0.9515427737332772, 0.9516432766444524, 0.951743612758869, 0.9518437822531771, 0.951943785304066, 0.9520436220882644, 0.9521432927825392, 0.952242797563695, 0.9523421366085741, 0.9524413100940551, 0.9525403181970526, 0.9526391610945171, 0.9527378389634332, 0.9528363519808206, 0.9529347003237322, 0.9530328841692542, 0.9531309036945054, 0.9532287590766362, 0.9533264504928287, 0.9534239781202956, 0.95352134213628, 0.9536185427180542, 0.9537155800429201, 0.9538124542882075, 0.9539091656312743, 0.9540057142495056, 0.9541021003203135, 0.9541983240211359, 0.9542943855294364, 0.9543902850227035, 0.9544860226784502, 0.9545815986742133, 0.954677013187553, 0.954772266396052, 0.954867358477315, 0.9549622896089686, 0.9550570599686601, 0.9551516697340575, 0.9552461190828483, 0.9553404081927396,
1.7,	0.955434537241457, 0.9555285064067442, 0.9556223158663629, 0.9557159657980913, 0.9558094563797244, 0.9559027877890729, 0.955995960203963, 0.9560889738022357, 0.9561818287617461, 0.9562745252603628, 0.9563670634759681, 0.9564594435864562, 0.9565516657697337, 0.9566437302037185, 0.9567356370663395, 0.9568273865355357, 0.956918978789256, 0.9570104140054589, 0.9571016923621111, 0.9571928140371876, 0.957283779208671, 0.9573745880545512, 0.9574652407528241, 0.9575557374814919, 0.9576460784185623, 0.9577362637420476, 0.9578262936299645, 0.9579161682603335, 0.9580058878111787, 0.9580954524605263, 0.9581848623864051, 0.9582741177668452, 0.9583632187798783, 0.9584521656035362, 0.958540958415851, 0.9586295973948539, 0.9587180827185756, 0.958806414565045, 0.9588945931122886, 0.9589826185383309, 0.9590704910211927, 0.9591582107388912, 0.9592457778694395, 0.959333192590846, 0.9594204550811138, 0.9595075655182402, 0.9595945240802161, 0.9596813309450255, 0.9597679862906452, 0.9598544902950442, 0.9599408431361829, 0.9600270449920129, 0.9601130960404762, 0.9601989964595051, 0.9602847464270213, 0.9603703461209355, 0.9604557957191469, 0.9605410953995426, 0.9606262453399974, 0.960711245718373, 0.9607960967125173, 0.9608807985002646, 0.9609653512594343, 0.9610497551678308, 0.9611340104032428, 0.9612181171434432, 0.9613020755661883, 0.9613858858492169, 0.9614695481702508, 0.961553062706993, 0.9616364296371288, 0.9617196491383235, 0.9618027213882234, 0.9618856465644545, 0.9619684248446222, 0.9620510564063108, 0.9621335414270833, 0.9622158800844802, 0.9622980725560197, 0.9623801190191968, 0.9624620196514833, 0.9625437746303263, 0.9626253841331489, 0.9627068483373492, 0.9627881674202996, 0.9628693415593464, 0.9629503709318098, 0.9630312557149826, 0.9631119960861305, 0.9631925922224911, 0.9632730443012737, 0.9633533524996587, 0.963433516994797, 0.9635135379638097, 0.9635934155837879, 0.9636731500317913, 0.9637527414848488, 0.9638321901199575, 0.9639114961140821, 0.9639906596441546,
1.8,	0.9640696808870742, 0.964148560019706, 0.964227297218881, 0.9643058926613962, 0.964384346524013, 0.9644626589834573, 0.9645408302164193, 0.9646188603995527, 0.9646967497094743, 0.9647744983227632, 0.9648521064159612, 0.9649295741655715, 0.9650069017480585, 0.9650840893398476, 0.9651611371173244, 0.9652380452568344, 0.9653148139346827, 0.9653914433271329, 0.9654679336104076, 0.9655442849606873, 0.9656204975541101, 0.9656965715667709, 0.9657725071747221, 0.9658483045539717, 0.9659239638804837, 0.9659994853301775, 0.9660748690789275, 0.9661501153025623, 0.9662252241768648, 0.9663001958775714, 0.9663750305803717, 0.9664497284609077, 0.966524289694774, 0.966598714457517, 0.9666730029246344, 0.9667471552715747, 0.9668211716737373, 0.9668950523064712, 0.9669687973450755, 0.9670424069647982, 0.9671158813408361, 0.9671892206483346, 0.9672624250623867, 0.967335494758033, 0.9674084299102614, 0.9674812306940062, 0.9675538972841476, 0.9676264298555123, 0.9676988285828718, 0.9677710936409427, 0.9678432252043863, 0.9679152234478076, 0.9679870885457555, 0.9680588206727223, 0.968130420003143, 0.9682018867113947, 0.968273220971797, 0.968344422958611, 0.9684154928460387, 0.968486430808223, 0.9685572370192473, 0.9686279116531347, 0.968698454883848, 0.9687688668852888, 0.9688391478312981, 0.9689092978956545, 0.9689793172520749, 0.9690492060742133, 0.9691189645356613, 0.9691885928099467, 0.9692580910705341, 0.9693274594908234, 0.9693966982441504, 0.969465807503786, 0.9695347874429355, 0.9696036382347386, 0.969672360052269, 0.9697409530685338, 0.9698094174564733, 0.9698777533889603, 0.9699459610388003, 0.9700140405787301, 0.9700819921814188, 0.970149816019466, 0.9702175122654025, 0.9702850810916893, 0.9703525226707175, 0.9704198371748074, 0.9704870247762091, 0.9705540856471011, 0.9706210199595906, 0.9706878278857127, 0.9707545095974305, 0.9708210652666339, 0.9708874950651403, 0.9709537991646932, 0.9710199777369626, 0.9710860309535442, 0.9711519589859591, 0.9712177620056535,
1.9,	0.9712834401839981, 0.9713489936922886, 0.9714144227017436, 0.9714797273835062, 0.9715449079086422, 0.9716099644481405, 0.9716748971729124, 0.9717397062537912, 0.9718043918615321, 0.9718689541668116, 0.9719333933402274, 0.9719977095522978, 0.9720619029734611, 0.972125973774076, 0.9721899221244206, 0.9722537481946921, 0.9723174521550069, 0.9723810341753996, 0.972444494425823, 0.9725078330761482, 0.9725710502961632, 0.9726341462555732, 0.9726971211240004, 0.9727599750709833, 0.9728227082659766, 0.9728853208783503, 0.9729478130773903, 0.9730101850322972, 0.9730724369121865, 0.9731345688860878, 0.973196581122945, 0.9732584737916155, 0.9733202470608698, 0.9733819010993919, 0.9734434360757781, 0.9735048521585371, 0.9735661495160896, 0.9736273283167677, 0.9736883887288152, 0.9737493309203866, 0.9738101550595473, 0.9738708613142727, 0.9739314498524483, 0.9739919208418694, 0.9740522744502403, 0.9741125108451748, 0.974172630194195, 0.9742326326647313, 0.9742925184241225, 0.9743522876396146, 0.9744119404783613, 0.9744714771074235, 0.9745308976937687, 0.9745902024042704, 0.9746493914057088, 0.9747084648647698, 0.9747674229480445, 0.9748262658220294, 0.9748849936531256, 0.974943606607639, 0.9750021048517795, 0.9750604885516612, 0.9751187578733014, 0.975176912982621, 0.9752349540454437, 0.975292881227496, 0.9753506946944069, 0.9754083946117071, 0.9754659811448293, 0.9755234544591077, 0.9755808147197774, 0.9756380620919747, 0.9756951967407362, 0.9757522188309989, 0.9758091285275997, 0.9758659259952752, 0.9759226113986612, 0.9759791849022929, 0.9760356466706039, 0.9760919968679266, 0.9761482356584914, 0.9762043632064268, 0.9762603796757586, 0.9763162852304101, 0.9763720800342018, 0.9764277642508508, 0.9764833380439705, 0.9765388015770706, 0.976594155013557, 0.9766493985167306, 0.9767045322497881, 0.9767595563758212, 0.9768144710578162, 0.9768692764586538, 0.9769239727411093, 0.9769785600678516, 0.9770330386014434, 0.9770874085043406, 0.9771416699388925, 0.9771958230673411,
2.0,	0.9772498680518208, 0.9773038050543584, 0.9773576342368728, 0.9774113557611748, 0.9774649697889661, 0.9775184764818402, 0.9775718760012814, 0.9776251685086643, 0.9776783541652546, 0.9777314331322075, 0.9777844055705684, 0.9778372716412725, 0.9778900315051441, 0.9779426853228964, 0.977995233255132, 0.9780476754623417, 0.9781000121049048, 0.9781522433430887, 0.9782043693370482, 0.9782563902468264, 0.9783083062323532, 0.9783601174534456, 0.9784118240698075, 0.9784634262410297, 0.9785149241265885, 0.978566317885847, 0.9786176076780538, 0.9786687936623433, 0.9787198759977348, 0.9787708548431331, 0.9788217303573277, 0.9788725026989926, 0.9789231720266863, 0.9789737384988513, 0.9790242022738139, 0.9790745635097844, 0.9791248223648561, 0.9791749789970057, 0.9792250335640926, 0.9792749862238591, 0.9793248371339299, 0.9793745864518119, 0.979424234334894, 0.9794737809404468, 0.9795232264256225, 0.9795725709474546, 0.9796218146628577, 0.9796709577286271, 0.979720000301439, 0.9797689425378496, 0.9798177845942956, 0.9798665266270935, 0.9799151687924395, 0.9799637112464094, 0.9800121541449581, 0.9800604976439199, 0.9801087418990075, 0.9801568870658127, 0.9802049332998052, 0.9802528807563333, 0.9803007295906231, 0.9803484799577784, 0.9803961320127806, 0.9804436859104886, 0.9804911418056381, 0.9805384998528421, 0.9805857602065899, 0.9806329230212476, 0.9806799884510574, 0.9807269566501376, 0.9807738277724827, 0.9808206019719623, 0.9808672794023219, 0.980913860217182, 0.9809603445700383, 0.9810067326142614, 0.9810530245030965, 0.9810992203896632, 0.9811453204269555, 0.9811913247678412, 0.9812372335650622, 0.981283046971234, 0.9813287651388457, 0.9813743882202594, 0.9814199163677104, 0.981465349733307, 0.9815106884690302, 0.9815559327267334, 0.9816010826581423, 0.9816461384148549, 0.981691100148341, 0.9817359680099422, 0.9817807421508719, 0.9818254227222143, 0.9818700098749253, 0.9819145037598319, 0.9819589045276316, 0.9820032123288926, 0.9820474273140539, 0.9820915496334245,
2.1,	0.9821355794371834, 0.98217951687538, 0.982223362097933, 0.9822671152546311, 0.982310776495132, 0.9823543459689629, 0.9823978238255201, 0.9824412102140686, 0.9824845052837422, 0.9825277091835434, 0.9825708220623429, 0.9826138440688796, 0.9826567753517607, 0.9826996160594608, 0.9827423663403227, 0.9827850263425566, 0.9828275962142399, 0.9828700761033173, 0.9829124661576008, 0.9829547665247689, 0.9829969773523671, 0.9830390987878075, 0.9830811309783685, 0.9831230740711945, 0.9831649282132965, 0.9832066935515512, 0.983248370232701, 0.983289958403354, 0.9833314582099839, 0.9833728697989295, 0.9834141933163949, 0.9834554289084494, 0.9834965767210266, 0.9835376368999256, 0.9835786095908092, 0.9836194949392054, 0.9836602930905062, 0.9837010041899673, 0.9837416283827092, 0.9837821658137155, 0.9838226166278339, 0.9838629809697755, 0.9839032589841149, 0.9839434508152899, 0.9839835566076014, 0.9840235765052133, 0.9840635106521526, 0.9841033591923085, 0.9841431222694332, 0.9841828000271413, 0.9842223926089094, 0.9842619001580767, 0.9843013228178441, 0.9843406607312745, 0.9843799140412924, 0.9844190828906845, 0.9844581674220985, 0.9844971677780433, 0.9845360841008898, 0.9845749165328693, 0.9846136652160745, 0.9846523302924588, 0.9846909119038365, 0.9847294101918822, 0.9847678252981314, 0.9848061573639797, 0.9848444065306831, 0.9848825729393575, 0.9849206567309793, 0.984958658046384, 0.9849965770262678, 0.9850344138111858, 0.9850721685415531, 0.9851098413576439, 0.9851474323995919, 0.98518494180739, 0.9852223697208902, 0.9852597162798032, 0.9852969816236989, 0.9853341658920057, 0.9853712692240107, 0.9854082917588596, 0.9854452336355564, 0.9854820949929635, 0.9855188759698013, 0.9855555767046484, 0.9855921973359417, 0.9856287380019756, 0.9856651988409022, 0.9857015799907315, 0.9857378815893311, 0.9857741037744259, 0.9858102466835983, 0.9858463104542877, 0.9858822952237911, 0.9859182011292623, 0.9859540283077121, 0.9859897768960081, 0.9860254470308748, 0.9860610388488933,
2.2,	0.9860965524865014, 0.9861319880799932, 0.9861673457655195, 0.986202625679087, 0.986237827956559, 0.9862729527336547, 0.9863080001459493, 0.9863429703288743, 0.9863778634177165, 0.9864126795476189, 0.98644741885358, 0.986482081470454, 0.9865166675329505, 0.9865511771756347, 0.9865856105329268, 0.9866199677391027, 0.986654248928293, 0.9866884542344839, 0.9867225837915162, 0.986756637733086, 0.9867906161927437, 0.9868245193038951, 0.9868583471998004, 0.9868921000135743, 0.9869257778781864, 0.9869593809264604, 0.9869929092910745, 0.9870263631045615, 0.9870597424993081, 0.9870930476075551, 0.987126278561398, 0.9871594354927856, 0.9871925185335211, 0.9872255278152615, 0.9872584634695176, 0.987291325627654, 0.9873241144208889, 0.9873568299802941, 0.987389472436795, 0.9874220419211707, 0.9874545385640534, 0.9874869624959289, 0.9875193138471361, 0.9875515927478672, 0.9875837993281678, 0.9876159337179362, 0.987647996046924, 0.987679986444736, 0.9877119050408294, 0.9877437519645148, 0.9877755273449553, 0.9878072313111669, 0.9878388639920183, 0.9878704255162307, 0.9879019160123783, 0.9879333356088873, 0.9879646844340367, 0.9879959626159581, 0.9880271702826351, 0.9880583075619039, 0.988089374581453, 0.9881203714688228, 0.9881512983514065, 0.9881821553564488, 0.988212942611047, 0.98824366024215, 0.9882743083765592, 0.9883048871409275, 0.9883353966617598, 0.9883658370654133, 0.9883962084780965, 0.9884265110258699, 0.9884567448346456, 0.9884869100301876, 0.9885170067381117, 0.9885470350838848, 0.9885769951928257, 0.9886068871901049, 0.9886367112007441, 0.9886664673496166, 0.9886961557614472, 0.988725776560812, 0.9887553298721383, 0.9887848158197051, 0.9888142345276425, 0.9888435861199317, 0.9888728707204055, 0.9889020884527476, 0.9889312394404929, 0.9889603238070275, 0.9889893416755886, 0.9890182931692645, 0.9890471784109945, 0.9890759975235689, 0.9891047506296291, 0.9891334378516673, 0.9891620593120268, 0.9891906151329019, 0.9892191054363373, 0.9892475303442292,
2.3,	0.9892758899783242, 0.98930418446022, 0.989332413911365, 0.9893605784530582, 0.9893886782064498, 0.9894167132925402, 0.989444683832181, 0.9894725899460741, 0.9895004317547724, 0.9895282093786792, 0.989555922938049, 0.989583572552986, 0.9896111583434458, 0.9896386804292344, 0.9896661389300083, 0.9896935339652746, 0.989720865654391, 0.9897481341165657, 0.9897753394708575, 0.9898024818361758, 0.9898295613312803, 0.9898565780747814, 0.98988353218514, 0.9899104237806673, 0.9899372529795252, 0.9899640198997259, 0.9899907246591323, 0.9900173673754576, 0.9900439481662654, 0.99007046714897, 0.9900969244408357, 0.9901233201589779, 0.9901496544203618, 0.9901759273418035, 0.9902021390399693, 0.990228289631376, 0.9902543792323908, 0.9902804079592314, 0.990306375927966, 0.9903322832545131, 0.9903581300546417, 0.9903839164439712, 0.9904096425379715, 0.990435308451963, 0.9904609143011164, 0.9904864602004531, 0.9905119462648446, 0.9905373726090134, 0.9905627393475319, 0.9905880465948234, 0.9906132944651614, 0.9906384830726702, 0.9906636125313244, 0.9906886829549492, 0.9907136944572202, 0.9907386471516638, 0.9907635411516568, 0.9907883765704263, 0.9908131535210505, 0.9908378721164578, 0.9908625324694273, 0.9908871346925889, 0.9909116788984228, 0.9909361651992601, 0.9909605937072824, 0.9909849645345221, 0.9910092777928622, 0.9910335335940366, 0.9910577320496295, 0.9910818732710764, 0.9911059573696632, 0.9911299844565267, 0.9911539546426544, 0.9911778680388849, 0.9912017247559072, 0.9912255249042616, 0.9912492685943392, 0.9912729559363818, 0.9912965870404823, 0.9913201620165846, 0.9913436809744834, 0.9913671440238248, 0.9913905512741054, 0.9914139028346732, 0.9914371988147275, 0.9914604393233181, 0.9914836244693463, 0.9915067543615648, 0.9915298291085772, 0.9915528488188383, 0.9915758136006543, 0.9915987235621827, 0.9916215788114322, 0.991644379456263, 0.9916671256043866, 0.9916898173633659, 0.9917124548406153, 0.9917350381434006, 0.9917575673788392, 0.9917800426539002,
